label,watts
Ceiling Fans & Conventional Fridge & Iron & LED TV,1380.9
Ceiling Fans & Conventional Fridge & Iron & LED TV,1381.0
Ceiling Fans & Conventional Fridge & Iron & LED TV,1381.1
Ceiling Fans & Conventional Fridge & Iron & LED TV,1381.2
Ceiling Fans & Conventional Fridge & Iron & LED TV,1381.3
Ceiling Fans & Conventional Fridge & Iron & LED TV,1381.4
Ceiling Fans & Conventional Fridge & Iron & LED TV,1381.5
Ceiling Fans & Conventional Fridge & Iron & LED TV,1381.6
Ceiling Fans & Conventional Fridge & Iron & LED TV,1381.7
Ceiling Fans & Conventional Fridge & Iron & LED TV,1381.8
Ceiling Fans & Conventional Fridge & Iron & LED TV,1381.9
Ceiling Fans & Conventional Fridge & Iron & LED TV,1382.0
Ceiling Fans & Conventional Fridge & Iron & LED TV,1382.1
Ceiling Fans & Conventional Fridge & Iron & LED TV,1382.2
Ceiling Fans & Conventional Fridge & Iron & LED TV,1382.3
Ceiling Fans & Conventional Fridge & Iron & LED TV,1382.4
Ceiling Fans & Conventional Fridge & Iron & LED TV,1382.5
Ceiling Fans & Conventional Fridge & Iron & LED TV,1382.6
Ceiling Fans & Conventional Fridge & Iron & LED TV,1382.7
Ceiling Fans & Conventional Fridge & Iron & LED TV,1382.8
Ceiling Fans & Conventional Fridge & Iron & LED TV,1382.9
Ceiling Fans & Conventional Fridge & Iron & LED TV,1383.0
Ceiling Fans & Conventional Fridge & Iron & LED TV,1383.1
Ceiling Fans & Conventional Fridge & Iron & LED TV,1383.2
Ceiling Fans & Conventional Fridge & Iron & LED TV,1383.3
Ceiling Fans & Conventional Fridge & Iron & LED TV,1383.4
Ceiling Fans & Conventional Fridge & Iron & LED TV,1383.5
Ceiling Fans & Conventional Fridge & Iron & LED TV,1383.6
Ceiling Fans & Conventional Fridge & Iron & LED TV,1383.7
Ceiling Fans & Conventional Fridge & Iron & LED TV,1383.8
Ceiling Fans & Conventional Fridge & Iron & LED TV,1383.9
Ceiling Fans & Conventional Fridge & Iron & LED TV,1384.0
Ceiling Fans & Conventional Fridge & Iron & LED TV,1384.1
Ceiling Fans & Conventional Fridge & Iron & LED TV,1384.2
Ceiling Fans & Conventional Fridge & Iron & LED TV,1384.3
Ceiling Fans & Conventional Fridge & Iron & LED TV,1384.4
Ceiling Fans & Conventional Fridge & Iron & LED TV,1384.5
Ceiling Fans & Conventional Fridge & Iron & LED TV,1380.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1502.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1502.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1502.7
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1502.6
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1502.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1502.4
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1502.3
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1502.2
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1502.1
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1502.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1501.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1501.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1501.7
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1501.6
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1501.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1501.4
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1501.3
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1501.2
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1501.1
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1501.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1500.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1500.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1500.7
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1500.6
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1500.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1500.4
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1500.3
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1500.2
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1500.1
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1500.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1499.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1499.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1499.7
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1499.6
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1499.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1499.4
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1499.3
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1499.2
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1499.1
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1499.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1498.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1498.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1498.7
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1498.6
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1498.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1503.1
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1503.2
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1503.3
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1503.4
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1503.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1503.6
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1503.7
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1503.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1503.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1504.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1504.1
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1504.2
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1504.3
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1504.4
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1504.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1504.6
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1504.7
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1504.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1504.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1505.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1505.1
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1505.2
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1505.3
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1505.4
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1505.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1505.6
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1505.7
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1505.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1505.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1506.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1506.1
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1506.2
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1506.3
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1506.4
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1506.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1506.6
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1506.7
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1506.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1506.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1507.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1507.1
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1507.2
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1507.3
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1507.4
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1507.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Inverter Deep Freezer,1503.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2379.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2379.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2379.7
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2379.6
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2379.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2379.4
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2379.3
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2379.2
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2379.1
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2379.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2378.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2378.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2378.7
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2378.6
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2378.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2378.4
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2378.3
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2378.2
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2378.1
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2378.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2377.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2377.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2377.7
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2377.6
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2377.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2377.4
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2377.3
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2377.2
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2377.1
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2377.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2376.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2376.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2376.7
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2376.6
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2376.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2376.4
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2376.3
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2376.2
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2376.1
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2376.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2375.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2375.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2375.7
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2375.6
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2375.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2380.1
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2380.2
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2380.3
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2380.4
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2380.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2380.6
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2380.7
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2380.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2380.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2381.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2381.1
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2381.2
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2381.3
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2381.4
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2381.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2381.6
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2381.7
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2381.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2381.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2382.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2382.1
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2382.2
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2382.3
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2382.4
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2382.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2382.6
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2382.7
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2382.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2382.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2383.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2383.1
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2383.2
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2383.3
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2383.4
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2383.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2383.6
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2383.7
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2383.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2383.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2384.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2384.1
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2384.2
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2384.3
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2384.4
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2384.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven,2380.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2502.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2502.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2502.7
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2502.6
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2502.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2502.4
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2502.3
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2502.2
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2502.1
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2502.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2501.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2501.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2501.7
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2501.6
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2501.5
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2501.4
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2501.3
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2501.2
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2501.1
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2501.0
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2500.9
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2500.8
Ceiling Fans & Conventional Fridge & Iron & LED TV & Microwave Oven & Inverter Deep Freezer,2500.7
